"SITE","SITE_CODE","NOTES","continent","country","region","managed","burned","grazed","anthropogenic","habitat","elevation","latitude","longitude","experiment_type","block","plot","trt","first_nutrient_year","species","family","group","cover_1","surveyor_1","date_1","cover_2","surveyor_2","date_2","cover_3","surveyor_3","date_3","cover_4","surveyor_4","date_4"
"McDaniel College","mcdan.us",NA,"North America","US","Atlantic Coast (North America)","1","0","1","1","old field",230,39.528033,-77.04138,"Experimental (Other modification)",3,28,"Control","2020","Pseudognaphalium obtusifolium","Asteraceae","Non-Graminoid",4,"Martinson","11/09/2023",3,"Martinson","19/09/2023",NA,NA,NA,NA,NA,NA
"McDaniel College","mcdan.us",NA,"North America","US","Atlantic Coast (North America)","1","0","1","1","old field",230,39.528033,-77.04138,"Experimental (Other modification)",3,28,"Control","2020","Robinia pseudoacacia","Fabaceae","Non-Graminoid",3,"Martinson","11/09/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"McDaniel College","mcdan.us",NA,"North America","US","Atlantic Coast (North America)","1","0","1","1","old field",230,39.528033,-77.04138,"Experimental (Other modification)",3,28,"Control","2020","Rubus phoenicolasius","Rosaceae","Non-Graminoid",30,"Martinson","11/09/2023",43,"Martinson","19/09/2023",NA,NA,NA,NA,NA,NA
"McDaniel College","mcdan.us",NA,"North America","US","Atlantic Coast (North America)","1","0","1","1","old field",230,39.528033,-77.04138,"Experimental (Other modification)",3,28,"Control","2020","Setaria faberi","Poaceae","Graminoid",6,"Martinson","11/09/2023",4,"Martinson","19/09/2023",NA,NA,NA,NA,NA,NA
"McDaniel College","mcdan.us",NA,"North America","US","Atlantic Coast (North America)","1","0","1","1","old field",230,39.528033,-77.04138,"Experimental (Other modification)",3,28,"Control","2020","Solanum carolinense","Solanaceae","Non-Graminoid",16,"Martinson","11/09/2023",16,"Martinson","19/09/2023",NA,NA,NA,NA,NA,NA
"McDaniel College","mcdan.us",NA,"North America","US","Atlantic Coast (North America)","1","0","1","1","old field",230,39.528033,-77.04138,"Experimental (Other modification)",3,28,"Control","2020","Solidago altissima","Asteraceae","Non-Graminoid",3,"Martinson","11/09/2023",4,"Martinson","19/09/2023",NA,NA,NA,NA,NA,NA
"McDaniel College","mcdan.us",NA,"North America","US","Atlantic Coast (North America)","1","0","1","1","old field",230,39.528033,-77.04138,"Experimental (Other modification)",3,28,"Control","2020","Symphyotrichum pilosum","Asteraceae","Non-Graminoid",4,"Martinson","11/09/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"McDaniel College","mcdan.us",NA,"North America","US","Atlantic Coast (North America)","1","0","1","1","old field",230,39.528033,-77.04138,"Experimental (Other modification)",3,28,"Control","2020","Taraxacum sect. Taraxacum","Asteraceae","Non-Graminoid",0,NA,NA,4,"Martinson","19/09/2023",NA,NA,NA,NA,NA,NA
"McDaniel College","mcdan.us",NA,"North America","US","Atlantic Coast (North America)","1","0","1","1","old field",230,39.528033,-77.04138,"Experimental (Other modification)",3,28,"Control","2020","Tridens flavus","Poaceae","Graminoid",7,"Martinson","11/09/2023",9,"Martinson","19/09/2023",NA,NA,NA,NA,NA,NA
"McDaniel College","mcdan.us",NA,"North America","US","Atlantic Coast (North America)","1","0","1","1","old field",230,39.528033,-77.04138,"Experimental (Other modification)",3,33,"NPK","2020","Celastrus orbiculatus","Celastraceae","Non-Graminoid",5,"Martinson","11/09/2023",5,"Martinson","19/09/2023",NA,NA,NA,NA,NA,NA
"McDaniel College","mcdan.us",NA,"North America","US","Atlantic Coast (North America)","1","0","1","1","old field",230,39.528033,-77.04138,"Experimental (Other modification)",3,33,"NPK","2020","Cirsium arvense","Asteraceae","Non-Graminoid",33,"Martinson","11/09/2023",35,"Martinson","19/09/2023",NA,NA,NA,NA,NA,NA
"McDaniel College","mcdan.us",NA,"North America","US","Atlantic Coast (North America)","1","0","1","1","old field",230,39.528033,-77.04138,"Experimental (Other modification)",3,33,"NPK","2020","Cynodon dactylon","Poaceae","Graminoid",20,"Martinson","11/09/2023",12,"Martinson","19/09/2023",NA,NA,NA,NA,NA,NA
"McDaniel College","mcdan.us",NA,"North America","US","Atlantic Coast (North America)","1","0","1","1","old field",230,39.528033,-77.04138,"Experimental (Other modification)",3,33,"NPK","2020","Dianthus armeria","Caryophyllaceae","Non-Graminoid",0,NA,NA,2,"Martinson","19/09/2023",NA,NA,NA,NA,NA,NA
"McDaniel College","mcdan.us",NA,"North America","US","Atlantic Coast (North America)","1","0","1","1","old field",230,39.528033,-77.04138,"Experimental (Other modification)",3,33,"NPK","2020","Erigeron canadensis","Asteraceae","Non-Graminoid",5,"Martinson","11/09/2023",5,"Martinson","19/09/2023",NA,NA,NA,NA,NA,NA
"McDaniel College","mcdan.us",NA,"North America","US","Atlantic Coast (North America)","1","0","1","1","old field",230,39.528033,-77.04138,"Experimental (Other modification)",3,33,"NPK","2020","Juniperus virginiana","Cupressaceae","Non-Graminoid",3,"Martinson","11/09/2023",4,"Martinson","19/09/2023",NA,NA,NA,NA,NA,NA
"McDaniel College","mcdan.us",NA,"North America","US","Atlantic Coast (North America)","1","0","1","1","old field",230,39.528033,-77.04138,"Experimental (Other modification)",3,33,"NPK","2020","Lonicera japonica","Caprifoliaceae","Non-Graminoid",32,"Martinson","11/09/2023",25,"Martinson","19/09/2023",NA,NA,NA,NA,NA,NA
"McDaniel College","mcdan.us",NA,"North America","US","Atlantic Coast (North America)","1","0","1","1","old field",230,39.528033,-77.04138,"Experimental (Other modification)",3,33,"NPK","2020","Oxalis stricta","Oxalidaceae","Non-Graminoid",3,"Martinson","11/09/2023",0,NA,NA,NA,NA,NA,NA,NA,NA
"McDaniel College","mcdan.us",NA,"North America","US","Atlantic Coast (North America)","1","0","1","1","old field",230,39.528033,-77.04138,"Experimental (Other modification)",3,33,"NPK","2020","Rubus occidentalis","Rosaceae","Non-Graminoid",9,"Martinson","11/09/2023",13,"Martinson","19/09/2023",NA,NA,NA,NA,NA,NA
"McDaniel College","mcdan.us",NA,"North America","US","Atlantic Coast (North America)","1","0","1","1","old field",230,39.528033,-77.04138,"Experimental (Other modification)",3,33,"NPK","2020","Setaria faberi","Poaceae","Graminoid",0,NA,NA,8,"Martinson","19/09/2023",NA,NA,NA,NA,NA,NA
"McDaniel College","mcdan.us",NA,"North America","US","Atlantic Coast (North America)","1","0","1","1","old field",230,39.528033,-77.04138,"Experimental (Other modification)",3,33,"NPK","2020","Solidago altissima","Asteraceae","Non-Graminoid",17,"Martinson","11/09/2023",18,"Martinson","19/09/2023",NA,NA,NA,NA,NA,NA
"McDaniel College","mcdan.us",NA,"North America","US","Atlantic Coast (North America)","1","0","1","1","old field",230,39.528033,-77.04138,"Experimental (Other modification)",3,33,"NPK","2020","Symphyotrichum pilosum","Asteraceae","Non-Graminoid",7,"Martinson","11/09/2023",12,"Martinson","19/09/2023",NA,NA,NA,NA,NA,NA
"McDaniel College","mcdan.us",NA,"North America","US","Atlantic Coast (North America)","1","0","1","1","old field",230,39.528033,-77.04138,"Experimental (Other modification)",3,33,"NPK","2020","Taraxacum sect. Taraxacum","Asteraceae","Non-Graminoid",8,"Martinson","11/09/2023",12,"Martinson","19/09/2023",NA,NA,NA,NA,NA,NA
"McDaniel College","mcdan.us",NA,"North America","US","Atlantic Coast (North America)","1","0","1","1","old field",230,39.528033,-77.04138,"Experimental (Other modification)",3,33,"NPK","2020","Tridens flavus","Poaceae","Graminoid",24,"Martinson","11/09/2023",17,"Martinson","19/09/2023",NA,NA,NA,NA,NA,NA
"Arches National Park","moab.us",NA,"North America","US","NULL","0","0","0","0","desert shrubland",1500,38.782,-109.652,"Experimental (Nutrients Only)",1,8,"Control","2022","Bromus tectorum","Poaceae","Graminoid",10,"Erika Geiger","11/08/2023",12,"Erika Geiger","11/08/2023",NA,NA,NA,NA,NA,NA
"Arches National Park","moab.us",NA,"North America","US","NULL","0","0","0","0","desert shrubland",1500,38.782,-109.652,"Experimental (Nutrients Only)",1,8,"Control","2022","Eriocoma hymenoides","Poaceae","Graminoid",1,"Erika Geiger","11/08/2023",1,"Erika Geiger","11/08/2023",NA,NA,NA,NA,NA,NA
"Arches National Park","moab.us",NA,"North America","US","NULL","0","0","0","0","desert shrubland",1500,38.782,-109.652,"Experimental (Nutrients Only)",1,8,"Control","2022","Festuca octoflora","Poaceae","Graminoid",0.1,"Erika Geiger","11/08/2023",0.1,"Erika Geiger","11/08/2023",NA,NA,NA,NA,NA,NA
"Arches National Park","moab.us",NA,"North America","US","NULL","0","0","0","0","desert shrubland",1500,38.782,-109.652,"Experimental (Nutrients Only)",1,8,"Control","2022","Hilaria jamesii","Poaceae","Graminoid",1,"Erika Geiger","11/08/2023",1,"Erika Geiger","11/08/2023",NA,NA,NA,NA,NA,NA
"Arches National Park","moab.us",NA,"North America","US","NULL","0","0","0","0","desert shrubland",1500,38.782,-109.652,"Experimental (Nutrients Only)",1,8,"Control","2022","Lappula occidentalis","Boraginaceae","Non-Graminoid",0.1,"Erika Geiger","11/08/2023",0.1,"Erika Geiger","11/08/2023",NA,NA,NA,NA,NA,NA
"Arches National Park","moab.us",NA,"North America","US","NULL","0","0","0","0","desert shrubland",1500,38.782,-109.652,"Experimental (Nutrients Only)",1,8,"Control","2022","Plantago patagonica","Plantaginaceae","Non-Graminoid",0.1,"Erika Geiger","11/08/2023",1,"Erika Geiger","11/08/2023",NA,NA,NA,NA,NA,NA
"Arches National Park","moab.us",NA,"North America","US","NULL","0","0","0","0","desert shrubland",1500,38.782,-109.652,"Experimental (Nutrients Only)",1,8,"Control","2022","Sphaeralcea","Malvaceae","Non-Graminoid",10,"Erika Geiger","11/08/2023",10,"Erika Geiger","11/08/2023",NA,NA,NA,NA,NA,NA
"Arches National Park","moab.us",NA,"North America","US","NULL","0","0","0","0","desert shrubland",1500,38.782,-109.652,"Experimental (Nutrients Only)",2,12,"Control","2022","Astragalus","Fabaceae","Non-Graminoid",0.1,"Erika Geiger","11/08/2023",0.1,"Erika Geiger","11/08/2023",NA,NA,NA,NA,NA,NA
"Arches National Park","moab.us",NA,"North America","US","NULL","0","0","0","0","desert shrubland",1500,38.782,-109.652,"Experimental (Nutrients Only)",2,12,"Control","2022","Bromus tectorum","Poaceae","Graminoid",10,"Erika Geiger","11/08/2023",6,"Erika Geiger","11/08/2023",NA,NA,NA,NA,NA,NA
"Arches National Park","moab.us",NA,"North America","US","NULL","0","0","0","0","desert shrubland",1500,38.782,-109.652,"Experimental (Nutrients Only)",2,12,"Control","2022","Eriocoma hymenoides","Poaceae","Graminoid",4,"Erika Geiger","11/08/2023",4,"Erika Geiger","11/08/2023",NA,NA,NA,NA,NA,NA
"Arches National Park","moab.us",NA,"North America","US","NULL","0","0","0","0","desert shrubland",1500,38.782,-109.652,"Experimental (Nutrients Only)",2,12,"Control","2022","Festuca octoflora","Poaceae","Graminoid",0.1,"Erika Geiger","11/08/2023",0.1,"Erika Geiger","11/08/2023",NA,NA,NA,NA,NA,NA
"Arches National Park","moab.us",NA,"North America","US","NULL","0","0","0","0","desert shrubland",1500,38.782,-109.652,"Experimental (Nutrients Only)",2,12,"Control","2022","Hilaria jamesii","Poaceae","Graminoid",1,"Erika Geiger","11/08/2023",1,"Erika Geiger","11/08/2023",NA,NA,NA,NA,NA,NA
"Arches National Park","moab.us",NA,"North America","US","NULL","0","0","0","0","desert shrubland",1500,38.782,-109.652,"Experimental (Nutrients Only)",2,12,"Control","2022","Lappula occidentalis","Boraginaceae","Non-Graminoid",0.1,"Erika Geiger","11/08/2023",1,"Erika Geiger","11/08/2023",NA,NA,NA,NA,NA,NA
"Arches National Park","moab.us",NA,"North America","US","NULL","0","0","0","0","desert shrubland",1500,38.782,-109.652,"Experimental (Nutrients Only)",2,12,"Control","2022","Salsola tragus","Amaranthaceae","Non-Graminoid",3,"Erika Geiger","11/08/2023",4,"Erika Geiger","11/08/2023",NA,NA,NA,NA,NA,NA
"Arches National Park","moab.us",NA,"North America","US","NULL","0","0","0","0","desert shrubland",1500,38.782,-109.652,"Experimental (Nutrients Only)",2,12,"Control","2022","Sporobolus","Poaceae","Graminoid",1,"Erika Geiger","11/08/2023",1,"Erika Geiger","11/08/2023",NA,NA,NA,NA,NA,NA
"Arches National Park","moab.us",NA,"North America","US","NULL","0","0","0","0","desert shrubland",1500,38.782,-109.652,"Experimental (Nutrients Only)",3,19,"Control","2022","Bromus tectorum","Poaceae","Graminoid",8,"Erika Geiger","11/08/2023",5,"Erika Geiger","11/08/2023",NA,NA,NA,NA,NA,NA
"Arches National Park","moab.us",NA,"North America","US","NULL","0","0","0","0","desert shrubland",1500,38.782,-109.652,"Experimental (Nutrients Only)",3,19,"Control","2022","Festuca octoflora","Poaceae","Graminoid",0.1,"Erika Geiger","11/08/2023",0.1,"Erika Geiger","11/08/2023",NA,NA,NA,NA,NA,NA
"Arches National Park","moab.us",NA,"North America","US","NULL","0","0","0","0","desert shrubland",1500,38.782,-109.652,"Experimental (Nutrients Only)",3,19,"Control","2022","Hilaria jamesii","Poaceae","Graminoid",10,"Erika Geiger","11/08/2023",10,"Erika Geiger","11/08/2023",NA,NA,NA,NA,NA,NA
"Arches National Park","moab.us",NA,"North America","US","NULL","0","0","0","0","desert shrubland",1500,38.782,-109.652,"Experimental (Nutrients Only)",3,19,"Control","2022","Lappula occidentalis","Boraginaceae","Non-Graminoid",1,"Erika Geiger","11/08/2023",1,"Erika Geiger","11/08/2023",NA,NA,NA,NA,NA,NA
"Arches National Park","moab.us",NA,"North America","US","NULL","0","0","0","0","desert shrubland",1500,38.782,-109.652,"Experimental (Nutrients Only)",3,19,"Control","2022","Plantago patagonica","Plantaginaceae","Non-Graminoid",3,"Erika Geiger","11/08/2023",0.1,"Erika Geiger","11/08/2023",NA,NA,NA,NA,NA,NA
"Missoula","msla.us",NA,"North America","US","Montane West (North America)","0","0","0","0","grassland",1169.48456206679,46.664613,-114.0005227,"Experimental (Full Factorial)",1,6,"NPK","2018","Achillea millefolium","Asteraceae","Non-Graminoid",1,"Mary_DuPre","13/06/2023",1,"Mary_DuPre","19/06/2023",1,"Mckenzie_Sebastian","12/06/2023",1,"Mckenzie_Sebastian","13/06/2023"
"Missoula","msla.us",NA,"North America","US","Montane West (North America)","0","0","0","0","grassland",1169.48456206679,46.664613,-114.0005227,"Experimental (Full Factorial)",1,6,"NPK","2018","Astragalus inflexus","Fabaceae","Non-Graminoid",0,NA,NA,0,NA,NA,1,"Mckenzie_Sebastian","12/06/2023",1,"Mckenzie_Sebastian","13/06/2023"
"Missoula","msla.us",NA,"North America","US","Montane West (North America)","0","0","0","0","grassland",1169.48456206679,46.664613,-114.0005227,"Experimental (Full Factorial)",1,6,"NPK","2018","Bromus japonicus","Poaceae","Graminoid",35,"Mary_DuPre","13/06/2023",20,"Mary_DuPre","19/06/2023",30,"Mckenzie_Sebastian","12/06/2023",35,"Mckenzie_Sebastian","13/06/2023"
"Missoula","msla.us",NA,"North America","US","Montane West (North America)","0","0","0","0","grassland",1169.48456206679,46.664613,-114.0005227,"Experimental (Full Factorial)",1,6,"NPK","2018","Erigeron pumilus","Asteraceae","Non-Graminoid",1,"Mary_DuPre","13/06/2023",1,"Mary_DuPre","19/06/2023",1,"Mckenzie_Sebastian","12/06/2023",2,"Mckenzie_Sebastian","13/06/2023"
"Missoula","msla.us",NA,"North America","US","Montane West (North America)","0","0","0","0","grassland",1169.48456206679,46.664613,-114.0005227,"Experimental (Full Factorial)",1,6,"NPK","2018","Plantago patagonica","Plantaginaceae","Non-Graminoid",0,NA,NA,1,"Mary_DuPre","19/06/2023",1,"Mckenzie_Sebastian","12/06/2023",1,"Mckenzie_Sebastian","13/06/2023"
"Missoula","msla.us",NA,"North America","US","Montane West (North America)","0","0","0","0","grassland",1169.48456206679,46.664613,-114.0005227,"Experimental (Full Factorial)",1,6,"NPK","2018","Poa bulbosa","Poaceae","Graminoid",2,"Mary_DuPre","13/06/2023",0,NA,NA,2,"Mckenzie_Sebastian","12/06/2023",1,"Mckenzie_Sebastian","13/06/2023"
"Missoula","msla.us",NA,"North America","US","Montane West (North America)","0","0","0","0","grassland",1169.48456206679,46.664613,-114.0005227,"Experimental (Full Factorial)",1,6,"NPK","2018","Poa secunda","Poaceae","Graminoid",10,"Mary_DuPre","13/06/2023",15,"Mary_DuPre","19/06/2023",15,"Mckenzie_Sebastian","12/06/2023",15,"Mckenzie_Sebastian","13/06/2023"
"Missoula","msla.us",NA,"North America","US","Montane West (North America)","0","0","0","0","grassland",1169.48456206679,46.664613,-114.0005227,"Experimental (Full Factorial)",1,6,"NPK","2018","Pseudoroegneria spicata","Poaceae","Graminoid",35,"Mary_DuPre","13/06/2023",35,"Mary_DuPre","19/06/2023",35,"Mckenzie_Sebastian","12/06/2023",40,"Mckenzie_Sebastian","13/06/2023"
"Missoula","msla.us",NA,"North America","US","Montane West (North America)","0","0","0","0","grassland",1169.48456206679,46.664613,-114.0005227,"Experimental (Full Factorial)",1,6,"NPK","2018","Sisymbrium altissimum","Brassicaceae","Non-Graminoid",1,"Mary_DuPre","13/06/2023",1,"Mary_DuPre","19/06/2023",0,NA,NA,1,"Mckenzie_Sebastian","13/06/2023"
"Missoula","msla.us",NA,"North America","US","Montane West (North America)","0","0","0","0","grassland",1169.48456206679,46.664613,-114.0005227,"Experimental (Full Factorial)",1,6,"NPK","2018","Tragopogon dubius","Asteraceae","Non-Graminoid",1,"Mary_DuPre","13/06/2023",0,NA,NA,1,"Mckenzie_Sebastian","12/06/2023",0,NA,NA
"Missoula","msla.us",NA,"North America","US","Montane West (North America)","0","0","0","0","grassland",1169.48456206679,46.664613,-114.0005227,"Experimental (Full Factorial)",1,10,"Control","2018","Achillea millefolium","Asteraceae","Non-Graminoid",1,"Mary_DuPre","13/06/2023",1,"Mary_DuPre","19/06/2023",1,"Mckenzie_Sebastian","12/06/2023",1,"Mckenzie_Sebastian","13/06/2023"
"Missoula","msla.us",NA,"North America","US","Montane West (North America)","0","0","0","0","grassland",1169.48456206679,46.664613,-114.0005227,"Experimental (Full Factorial)",1,10,"Control","2018","Antennaria dimorpha","Asteraceae","Non-Graminoid",0,NA,NA,0,NA,NA,1,"Mckenzie_Sebastian","12/06/2023",1,"Mckenzie_Sebastian","13/06/2023"
"Missoula","msla.us",NA,"North America","US","Montane West (North America)","0","0","0","0","grassland",1169.48456206679,46.664613,-114.0005227,"Experimental (Full Factorial)",1,10,"Control","2018","Astragalus inflexus","Fabaceae","Non-Graminoid",1,"Mary_DuPre","13/06/2023",1,"Mary_DuPre","19/06/2023",1,"Mckenzie_Sebastian","12/06/2023",1,"Mckenzie_Sebastian","13/06/2023"
