"SITE","SITE_CODE","NOTES","continent","country","region","managed","burned","grazed","anthropogenic","habitat","elevation","latitude","longitude","experiment_type","block","plot","trt","first_nutrient_year","species","cover_1","surveyor_1","date_1","cover_2","surveyor_2","date_2","cover_3","surveyor_3","date_3","cover_4","surveyor_4","date_4"
"Nillahcootie","nillah.au.dragnet",NA,"Australia","AU","Australia","unknown","unknown","unknown","unknown","unknown",280.0986,-36896,146007,"Experimental (Nutrients Only)",3,15,"Control","2022","romulea rosea",0.5,"Ezra","13/12/2023",1,"Ezra","15/12/2023",NA,NA,NA,NA,NA,NA
"Nillahcootie","nillah.au.dragnet",NA,"Australia","AU","Australia","unknown","unknown","unknown","unknown","unknown",280.0986,-36896,146007,"Experimental (Nutrients Only)",3,15,"Control","2022","trifolium glomeratum",3,"Ezra","13/12/2023",9,"Ezra","15/12/2023",NA,NA,NA,NA,NA,NA
"Nillahcootie","nillah.au.dragnet",NA,"Australia","AU","Australia","unknown","unknown","unknown","unknown","unknown",280.0986,-36896,146007,"Experimental (Nutrients Only)",3,15,"Control","2022","vulpia muralis",80,"Ezra","13/12/2023",70,"Ezra","15/12/2023",NA,NA,NA,NA,NA,NA
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",1,4,"Control","2015","alchemilla glomerulans",NA,NA,NA,5,"Nicolina","25/07/2023",5,"Risto","25/07/2023",NA,NA,NA
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",1,4,"Control","2015","anthoxanthum alpinum",NA,NA,NA,0,NA,NA,1,"Risto","25/07/2023",NA,NA,NA
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",1,4,"Control","2015","astragalus frigidus",NA,NA,NA,8,"Nicolina","25/07/2023",10,"Risto","25/07/2023",NA,NA,NA
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",1,4,"Control","2015","bistorta vivipara",NA,NA,NA,7,"Nicolina","25/07/2023",5,"Risto","25/07/2023",NA,NA,NA
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",1,4,"Control","2015","carex vaginata",NA,NA,NA,6,"Nicolina","25/07/2023",10,"Risto","25/07/2023",NA,NA,NA
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",1,4,"Control","2015","cirsium helenioides",NA,NA,NA,10,"Nicolina","25/07/2023",10,"Risto","25/07/2023",NA,NA,NA
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",1,4,"Control","2015","cryptogam",NA,NA,NA,10,"Nicolina","25/07/2023",27,"Risto","25/07/2023",NA,NA,NA
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",1,4,"Control","2015","deschampsia cespitosa",NA,NA,NA,30,"Nicolina","25/07/2023",20,"Risto","25/07/2023",NA,NA,NA
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",1,4,"Control","2015","deschampsia flexuosa",NA,NA,NA,0,NA,NA,0.25,"Risto","25/07/2023",NA,NA,NA
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",1,4,"Control","2015","elymus caninus",NA,NA,NA,4,"Nicolina","25/07/2023",3,"Risto","25/07/2023",NA,NA,NA
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",1,4,"Control","2015","filipendula ulmaria",NA,NA,NA,6,"Nicolina","25/07/2023",5,"Risto","25/07/2023",NA,NA,NA
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",1,4,"Control","2015","geranium sylvaticum",NA,NA,NA,6,"Nicolina","25/07/2023",10,"Risto","25/07/2023",NA,NA,NA
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",1,4,"Control","2015","litter",NA,NA,NA,75,"Nicolina","25/07/2023",75,"Risto","25/07/2023",NA,NA,NA
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",1,4,"Control","2015","melampyrum sylvaticum",NA,NA,NA,0.25,"Nicolina","25/07/2023",0,NA,NA,NA,NA,NA
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",1,4,"Control","2015","milium effusum",NA,NA,NA,0,NA,NA,5,"Risto","25/07/2023",NA,NA,NA
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",1,4,"Control","2015","paris quadrifolia",NA,NA,NA,0.5,"Nicolina","25/07/2023",1,"Risto","25/07/2023",NA,NA,NA
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",1,4,"Control","2015","parnassia palustris",NA,NA,NA,2,"Nicolina","25/07/2023",1,"Risto","25/07/2023",NA,NA,NA
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",1,4,"Control","2015","phleum alpinum",NA,NA,NA,5,"Nicolina","25/07/2023",2,"Risto","25/07/2023",NA,NA,NA
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",1,4,"Control","2015","poa alpina",NA,NA,NA,3,"Nicolina","25/07/2023",1,"Risto","25/07/2023",NA,NA,NA
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",1,4,"Control","2015","ranunculus acris",NA,NA,NA,4,"Nicolina","25/07/2023",3,"Risto","25/07/2023",NA,NA,NA
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",1,4,"Control","2015","rubus saxatilis",NA,NA,NA,5,"Nicolina","25/07/2023",5,"Risto","25/07/2023",NA,NA,NA
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",1,4,"Control","2015","rumex acetosa",NA,NA,NA,2,"Nicolina","25/07/2023",3,"Risto","25/07/2023",NA,NA,NA
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",1,4,"Control","2015","saussurea alpina",NA,NA,NA,3,"Nicolina","25/07/2023",3,"Risto","25/07/2023",NA,NA,NA
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",1,4,"Control","2015","selaginella selaginoides",NA,NA,NA,0.5,"Nicolina","25/07/2023",1,"Risto","25/07/2023",NA,NA,NA
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",1,4,"Control","2015","solidago virgaurea",NA,NA,NA,1,"Nicolina","25/07/2023",1,"Risto","25/07/2023",NA,NA,NA
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",1,4,"Control","2015","taraxacum sp",NA,NA,NA,1,"Nicolina","25/07/2023",1,"Risto","25/07/2023",NA,NA,NA
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",1,4,"Control","2015","trollius europaeus",NA,NA,NA,15,"Nicolina","25/07/2023",5,"Risto","25/07/2023",NA,NA,NA
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",1,4,"Control","2015","viola biflora",NA,NA,NA,10,"Nicolina","25/07/2023",5,"Risto","25/07/2023",NA,NA,NA
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,12,"Control","2015","alchemilla glomerulans",0.5,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,1,"Risto","25/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,12,"Control","2015","anthoxanthum alpinum",0,NA,NA,NA,NA,NA,NA,NA,NA,1,"Risto","25/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,12,"Control","2015","anthriscus sylvestris",4,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,5,"Risto","25/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,12,"Control","2015","astragalus frigidus",9,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,5,"Risto","25/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,12,"Control","2015","bistorta vivipara",5,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,3,"Risto","25/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,12,"Control","2015","carex vaginata",2,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,1,"Risto","25/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,12,"Control","2015","cerastium fontanum",0,NA,NA,NA,NA,NA,NA,NA,NA,1,"Risto","25/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,12,"Control","2015","cirsium helenioides",7,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,7,"Risto","25/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,12,"Control","2015","cryptogam",0,NA,NA,NA,NA,NA,NA,NA,NA,17,"Risto","25/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,12,"Control","2015","deschampsia flexuosa",8,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,5,"Risto","25/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,12,"Control","2015","elymus mutabilis",4,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,3,"Risto","25/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,12,"Control","2015","equisetum scirpoides",0,NA,NA,NA,NA,NA,NA,NA,NA,3,"Risto","25/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,12,"Control","2015","geranium sylvaticum",12,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,10,"Risto","25/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,12,"Control","2015","litter",80,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,75,"Risto","25/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,12,"Control","2015","luzula pilosa",0,NA,NA,NA,NA,NA,NA,NA,NA,1,"Risto","25/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,12,"Control","2015","melampyrum sylvaticum",0.5,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,0,NA,NA
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,12,"Control","2015","melica nutans",10,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,3,"Risto","25/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,12,"Control","2015","orthilia secunda",0,NA,NA,NA,NA,NA,NA,NA,NA,1,"Risto","25/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,12,"Control","2015","parnassia palustris",0.5,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,0.25,"Risto","25/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,12,"Control","2015","phleum alpinum",0.5,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,1,"Risto","25/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,12,"Control","2015","poa alpina",1,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,0,NA,NA
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,12,"Control","2015","poa nemoralis",5,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,5,"Risto","25/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,12,"Control","2015","ranunculus acris",8,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,3,"Risto","25/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,12,"Control","2015","rubus saxatilis",4,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,8,"Risto","25/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,12,"Control","2015","rumex acetosa",0,NA,NA,NA,NA,NA,NA,NA,NA,2,"Risto","25/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,12,"Control","2015","saussurea alpina",25,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,10,"Risto","25/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,12,"Control","2015","solidago virgaurea",3,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,3,"Risto","25/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,12,"Control","2015","taraxacum sp",1,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,1,"Risto","25/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,12,"Control","2015","trollius europaeus",20,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,10,"Risto","25/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,12,"Control","2015","viola biflora",45,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,12,"Risto","25/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,20,"NPK","2015","alchemilla glomerulans",10,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,5,"Risto","27/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,20,"NPK","2015","bistorta vivipara",4,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,5,"Risto","27/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,20,"NPK","2015","elymus mutabilis",3,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,5,"Risto","27/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,20,"NPK","2015","geranium sylvaticum",3,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,5,"Risto","27/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,20,"NPK","2015","litter",80,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,80,"Risto","27/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,20,"NPK","2015","melica nutans",0,NA,NA,NA,NA,NA,NA,NA,NA,3,"Risto","27/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,20,"NPK","2015","milium effusum",3,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,0,NA,NA
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,20,"NPK","2015","poa alpigena",80,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,75,"Risto","27/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,20,"NPK","2015","rubus saxatilis",1,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,1,"Risto","27/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,20,"NPK","2015","rumex acetosa",3,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,2,"Risto","27/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,20,"NPK","2015","saussurea alpina",4,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,2,"Risto","27/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,20,"NPK","2015","solidago virgaurea",4,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,1,"Risto","27/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,20,"NPK","2015","taraxacum sp",3,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,2,"Risto","27/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,20,"NPK","2015","trollius europaeus",11,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,10,"Risto","27/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",2,20,"NPK","2015","viola biflora",10,"Nicolina","25/07/2023",NA,NA,NA,NA,NA,NA,8,"Risto","27/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",3,24,"NPK","2015","anthriscus sylvestris",NA,NA,NA,NA,NA,NA,10,"Risto","27/07/2023",10,"Risto","27/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",3,24,"NPK","2015","elymus mutabilis",NA,NA,NA,NA,NA,NA,45,"Risto","27/07/2023",40,"Risto","27/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",3,24,"NPK","2015","filipendula ulmaria",NA,NA,NA,NA,NA,NA,1,"Risto","27/07/2023",2,"Risto","27/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",3,24,"NPK","2015","geranium sylvaticum",NA,NA,NA,NA,NA,NA,2,"Risto","27/07/2023",2,"Risto","27/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",3,24,"NPK","2015","litter",NA,NA,NA,NA,NA,NA,95,"Risto","27/07/2023",95,"Risto","27/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",3,24,"NPK","2015","parnassia palustris",NA,NA,NA,NA,NA,NA,0.25,"Risto","27/07/2023",0,NA,NA
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",3,24,"NPK","2015","poa alpigena",NA,NA,NA,NA,NA,NA,45,"Risto","27/07/2023",40,"Risto","27/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",3,24,"NPK","2015","ranunculus acris",NA,NA,NA,NA,NA,NA,0,NA,NA,1,"Risto","27/07/2023"
"Saana","saana.fi",NA,"Europe","FI","Europe","0","0","0","0","montane grassland",600,69.0368,20.8433,"Experimental (Full Factorial)",3,24,"NPK","2015","rumex acetosa",NA,NA,NA,NA,NA,NA,2,"Risto","27/07/2023",5,"Risto","27/07/2023"
